MEDIDAS	AEROPUERTO_BASE	AEROPUERTO_ESCALA	MOVIMIENTO_AERONAVE	SERVICIO_AEREO	TIME_PERIOD	OBS_VALUE	ESTADO_OBSERVACION	CONFIDENCIALIDAD_OBSERVACION
PASAJEROS	ES70	CV	_T	COMMERCIAL	2020-M03	880	P	
PASAJEROS	ES70	CV	_T	COMMERCIAL	2020-M05	40	P	
PASAJEROS	ES70	CV	_T	COMMERCIAL	2020-M10	4	P	
PASAJEROS	ES70	CV	_T	COMMERCIAL	2020-M11	22	P	
PASAJEROS	ES70	CV	_T	COMMERCIAL	2020-M12	175	P	
PASAJEROS	ES70	CV	_T	COMMERCIAL_O	2020-M03	194	P	
PASAJEROS	ES70	CV	_T	COMMERCIAL_O	2020-M10	2	P	
PASAJEROS	ES70	CV	_T	NON_SCHEDULED	2020-M01	190	P	
PASAJEROS	ES70	CV	_T	NON_SCHEDULED	2020-M02	191	P	
PASAJEROS	ES70	CV	_T	NON_SCHEDULED	2020-M03	111	P	
PASAJEROS	ES70	CV	_T	NON_SCHEDULED	2020-M05	40	P	
PASAJEROS	ES70	CV	_T	NON_SCHEDULED	2020-M10	2	P	
PASAJEROS	ES70	CV	_T	NON_SCHEDULED	2020-M11	22	P	
PASAJEROS	ES70	CV	_T	NON_SCHEDULED	2020-M12	175	P	
PASAJEROS	ES70	CV	_T	SCHEDULED	2020-M01	1635	P	
PASAJEROS	ES70	CV	_T	SCHEDULED	2020-M02	1151	P	
PASAJEROS	ES70	CV	_T	SCHEDULED	2020-M03	575	P	
PASAJEROS	ES70	CV_GVAC	_T	COMMERCIAL	2020-M01	1492	P	
PASAJEROS	ES70	CV_GVAC	_T	COMMERCIAL	2020-M02	1339	P	
PASAJEROS	ES70	CV_GVAC	_T	COMMERCIAL	2020-M03	582	P	
PASAJEROS	ES70	CV_GVAC	_T	COMMERCIAL	2020-M05	3	P	
PASAJEROS	ES70	CV_GVAC	_T	COMMERCIAL	2020-M11	4	P	
PASAJEROS	ES70	CV_GVAC	_T	COMMERCIAL	2020-M12	172	P	
PASAJEROS	ES70	CV_GVAC	_T	COMMERCIAL_O	2020-M03	5	P	
PASAJEROS	ES70	CV_GVAC	_T	NON_SCHEDULED	2020-M01	188	P	
PASAJEROS	ES70	CV_GVAC	_T	NON_SCHEDULED	2020-M02	188	P	
PASAJEROS	ES70	CV_GVAC	_T	NON_SCHEDULED	2020-M03	2	P	
PASAJEROS	ES70	CV_GVAC	_T	NON_SCHEDULED	2020-M05	3	P	
PASAJEROS	ES70	CV_GVAC	_T	NON_SCHEDULED	2020-M11	4	P	
PASAJEROS	ES70	CV_GVAC	_T	NON_SCHEDULED	2020-M12	172	P	
PASAJEROS	ES70	CV_GVAC	_T	SCHEDULED	2020-M01	1304	P	
PASAJEROS	ES70	CV_GVAC	_T	SCHEDULED	2020-M02	1151	P	
PASAJEROS	ES70	CV_GVAC	_T	SCHEDULED	2020-M03	575	P	
PASAJEROS	ES70	CV_GVBA	_T	COMMERCIAL	2020-M01	331	P	
PASAJEROS	ES70	CV_GVBA	_T	COMMERCIAL	2020-M02	2	P	
PASAJEROS	ES70	CV_GVBA	_T	COMMERCIAL	2020-M05	37	P	
PASAJEROS	ES70	CV_GVBA	_T	NON_SCHEDULED	2020-M02	2	P	
PASAJEROS	ES70	CV_GVBA	_T	NON_SCHEDULED	2020-M05	37	P	
PASAJEROS	ES70	CV_GVBA	_T	SCHEDULED	2020-M01	331	P	
PASAJEROS	ES70	CV_GVNP	_T	COMMERCIAL	2020-M01	2	P	
PASAJEROS	ES70	CV_GVNP	_T	COMMERCIAL	2020-M02	1	P	
PASAJEROS	ES70	CV_GVNP	_T	COMMERCIAL	2020-M03	109	P	
PASAJEROS	ES70	CV_GVNP	_T	COMMERCIAL	2020-M10	4	P	
PASAJEROS	ES70	CV_GVNP	_T	COMMERCIAL	2020-M11	18	P	
PASAJEROS	ES70	CV_GVNP	_T	COMMERCIAL_O	2020-M10	2	P	
PASAJEROS	ES70	CV_GVNP	_T	NON_SCHEDULED	2020-M01	2	P	
PASAJEROS	ES70	CV_GVNP	_T	NON_SCHEDULED	2020-M02	1	P	
PASAJEROS	ES70	CV_GVNP	_T	NON_SCHEDULED	2020-M03	109	P	
PASAJEROS	ES70	CV_GVNP	_T	NON_SCHEDULED	2020-M10	2	P	
PASAJEROS	ES70	CV_GVNP	_T	NON_SCHEDULED	2020-M11	18	P	
PASAJEROS	ES70	CV_O	_T	COMMERCIAL	2020-M03	189	P	
PASAJEROS	ES70	CV_O	_T	COMMERCIAL	2020-M12	3	P	
PASAJEROS	ES70	CV_O	_T	COMMERCIAL_O	2020-M03	189	P	
PASAJEROS	ES70	CV_O	_T	NON_SCHEDULED	2020-M12	3	P	
PASAJEROS	ES70	CZ	_T	COMMERCIAL	2020-M01	5862	P	
PASAJEROS	ES70	CZ	_T	COMMERCIAL	2020-M02	6554	P	
PASAJEROS	ES70	CZ	_T	COMMERCIAL	2020-M03	3313	P	
PASAJEROS	ES70	CZ	_T	COMMERCIAL	2020-M04	21	P	
PASAJEROS	ES70	CZ	_T	COMMERCIAL	2020-M05	18	P	
PASAJEROS	ES70	CZ	_T	COMMERCIAL	2020-M06	11	P	
PASAJEROS	ES70	CZ	_T	COMMERCIAL	2020-M07	1826	P	
PASAJEROS	ES70	CZ	_T	COMMERCIAL	2020-M08	4474	P	
PASAJEROS	ES70	CZ	_T	COMMERCIAL	2020-M09	2237	P	
PASAJEROS	ES70	CZ	_T	COMMERCIAL	2020-M10	3388	P	
PASAJEROS	ES70	CZ	_T	COMMERCIAL	2020-M11	4445	P	
PASAJEROS	ES70	CZ	_T	COMMERCIAL	2020-M12	4770	P	
PASAJEROS	ES70	CZ	_T	COMMERCIAL_O	2020-M03	6	P	
PASAJEROS	ES70	CZ	_T	COMMERCIAL_O	2020-M04	15	P	
PASAJEROS	ES70	CZ	_T	COMMERCIAL_O	2020-M05	8	P	
PASAJEROS	ES70	CZ	_T	COMMERCIAL_O	2020-M06	11	P	
PASAJEROS	ES70	CZ	_T	COMMERCIAL_O	2020-M07	10	P	
PASAJEROS	ES70	CZ	_T	NON_SCHEDULED	2020-M02	2	P	
PASAJEROS	ES70	CZ	_T	NON_SCHEDULED	2020-M03	400	P	
PASAJEROS	ES70	CZ	_T	NON_SCHEDULED	2020-M04	6	P	
PASAJEROS	ES70	CZ	_T	NON_SCHEDULED	2020-M05	10	P	
PASAJEROS	ES70	CZ	_T	NON_SCHEDULED	2020-M07	29	P	
PASAJEROS	ES70	CZ	_T	NON_SCHEDULED	2020-M08	173	P	
PASAJEROS	ES70	CZ	_T	NON_SCHEDULED	2020-M09	16	P	
PASAJEROS	ES70	CZ	_T	NON_SCHEDULED	2020-M10	1069	P	
PASAJEROS	ES70	CZ	_T	NON_SCHEDULED	2020-M11	780	P	
PASAJEROS	ES70	CZ	_T	NON_SCHEDULED	2020-M12	1315	P	
PASAJEROS	ES70	CZ	_T	SCHEDULED	2020-M01	5862	P	
PASAJEROS	ES70	CZ	_T	SCHEDULED	2020-M02	6552	P	
PASAJEROS	ES70	CZ	_T	SCHEDULED	2020-M03	2907	P	
PASAJEROS	ES70	CZ	_T	SCHEDULED	2020-M07	1787	P	
PASAJEROS	ES70	CZ	_T	SCHEDULED	2020-M08	4301	P	
PASAJEROS	ES70	CZ	_T	SCHEDULED	2020-M09	2221	P	
PASAJEROS	ES70	CZ	_T	SCHEDULED	2020-M10	2319	P	
PASAJEROS	ES70	CZ	_T	SCHEDULED	2020-M11	3665	P	
PASAJEROS	ES70	CZ	_T	SCHEDULED	2020-M12	3455	P	
PASAJEROS	ES70	CZ_LKPR	_T	COMMERCIAL	2020-M01	5862	P	
PASAJEROS	ES70	CZ_LKPR	_T	COMMERCIAL	2020-M02	6554	P	
PASAJEROS	ES70	CZ_LKPR	_T	COMMERCIAL	2020-M03	3313	P	
PASAJEROS	ES70	CZ_LKPR	_T	COMMERCIAL	2020-M04	21	P	
PASAJEROS	ES70	CZ_LKPR	_T	COMMERCIAL	2020-M05	18	P	
PASAJEROS	ES70	CZ_LKPR	_T	COMMERCIAL	2020-M06	11	P	
PASAJEROS	ES70	CZ_LKPR	_T	COMMERCIAL	2020-M07	1820	P	
PASAJEROS	ES70	CZ_LKPR	_T	COMMERCIAL	2020-M08	4474	P	
PASAJEROS	ES70	CZ_LKPR	_T	COMMERCIAL	2020-M09	2237	P	
PASAJEROS	ES70	CZ_LKPR	_T	COMMERCIAL	2020-M10	3380	P	
PASAJEROS	ES70	CZ_LKPR	_T	COMMERCIAL	2020-M11	4430	P	
PASAJEROS	ES70	CZ_LKPR	_T	COMMERCIAL	2020-M12	4763	P	
PASAJEROS	ES70	CZ_LKPR	_T	COMMERCIAL_O	2020-M03	6	P	
PASAJEROS	ES70	CZ_LKPR	_T	COMMERCIAL_O	2020-M04	15	P	
PASAJEROS	ES70	CZ_LKPR	_T	COMMERCIAL_O	2020-M05	8	P	
PASAJEROS	ES70	CZ_LKPR	_T	COMMERCIAL_O	2020-M06	11	P	
PASAJEROS	ES70	CZ_LKPR	_T	COMMERCIAL_O	2020-M07	10	P	
PASAJEROS	ES70	CZ_LKPR	_T	NON_SCHEDULED	2020-M02	2	P	
PASAJEROS	ES70	CZ_LKPR	_T	NON_SCHEDULED	2020-M03	400	P	
PASAJEROS	ES70	CZ_LKPR	_T	NON_SCHEDULED	2020-M04	6	P	
PASAJEROS	ES70	CZ_LKPR	_T	NON_SCHEDULED	2020-M05	10	P	
PASAJEROS	ES70	CZ_LKPR	_T	NON_SCHEDULED	2020-M07	23	P	
PASAJEROS	ES70	CZ_LKPR	_T	NON_SCHEDULED	2020-M08	173	P	
PASAJEROS	ES70	CZ_LKPR	_T	NON_SCHEDULED	2020-M09	16	P	
PASAJEROS	ES70	CZ_LKPR	_T	NON_SCHEDULED	2020-M10	1061	P	
PASAJEROS	ES70	CZ_LKPR	_T	NON_SCHEDULED	2020-M11	765	P	
PASAJEROS	ES70	CZ_LKPR	_T	NON_SCHEDULED	2020-M12	1308	P	
PASAJEROS	ES70	CZ_LKPR	_T	SCHEDULED	2020-M01	5862	P	
PASAJEROS	ES70	CZ_LKPR	_T	SCHEDULED	2020-M02	6552	P	
PASAJEROS	ES70	CZ_LKPR	_T	SCHEDULED	2020-M03	2907	P	
PASAJEROS	ES70	CZ_LKPR	_T	SCHEDULED	2020-M07	1787	P	
PASAJEROS	ES70	CZ_LKPR	_T	SCHEDULED	2020-M08	4301	P	
PASAJEROS	ES70	CZ_LKPR	_T	SCHEDULED	2020-M09	2221	P	
PASAJEROS	ES70	CZ_LKPR	_T	SCHEDULED	2020-M10	2319	P	
PASAJEROS	ES70	CZ_LKPR	_T	SCHEDULED	2020-M11	3665	P	
PASAJEROS	ES70	CZ_LKPR	_T	SCHEDULED	2020-M12	3455	P	
PASAJEROS	ES70	CZ_O	_T	COMMERCIAL	2020-M07	6	P	
PASAJEROS	ES70	CZ_O	_T	COMMERCIAL	2020-M10	8	P	
PASAJEROS	ES70	CZ_O	_T	COMMERCIAL	2020-M11	15	P	
PASAJEROS	ES70	CZ_O	_T	COMMERCIAL	2020-M12	7	P	
PASAJEROS	ES70	CZ_O	_T	NON_SCHEDULED	2020-M07	6	P	
PASAJEROS	ES70	CZ_O	_T	NON_SCHEDULED	2020-M10	8	P	
PASAJEROS	ES70	CZ_O	_T	NON_SCHEDULED	2020-M11	15	P	
PASAJEROS	ES70	CZ_O	_T	NON_SCHEDULED	2020-M12	7	P	
PASAJEROS	ES70	DE	_T	COMMERCIAL	2020-M01	510392	P	
PASAJEROS	ES70	DE	_T	COMMERCIAL	2020-M02	529165	P	
PASAJEROS	ES70	DE	_T	COMMERCIAL	2020-M03	315325	P	
PASAJEROS	ES70	DE	_T	COMMERCIAL	2020-M04	3074	P	
PASAJEROS	ES70	DE	_T	COMMERCIAL	2020-M05	4940	P	
PASAJEROS	ES70	DE	_T	COMMERCIAL	2020-M06	3890	P	
PASAJEROS	ES70	DE	_T	COMMERCIAL	2020-M07	129978	P	
PASAJEROS	ES70	DE	_T	COMMERCIAL	2020-M08	182254	P	
PASAJEROS	ES70	DE	_T	COMMERCIAL	2020-M09	47190	P	
PASAJEROS	ES70	DE	_T	COMMERCIAL	2020-M10	34517	P	
PASAJEROS	ES70	DE	_T	COMMERCIAL	2020-M11	115338	P	
PASAJEROS	ES70	DE	_T	COMMERCIAL	2020-M12	124278	P	
PASAJEROS	ES70	DE	_T	COMMERCIAL_O	2020-M02	136	P	
PASAJEROS	ES70	DE	_T	COMMERCIAL_O	2020-M03	16	P	
PASAJEROS	ES70	DE	_T	COMMERCIAL_O	2020-M05	11	P	
PASAJEROS	ES70	DE	_T	COMMERCIAL_O	2020-M11	1	P	
PASAJEROS	ES70	DE	_T	COMMERCIAL_O	2020-M12	6	P	
PASAJEROS	ES70	DE	_T	NON_SCHEDULED	2020-M01	60543	P	
PASAJEROS	ES70	DE	_T	NON_SCHEDULED	2020-M02	70378	P	
PASAJEROS	ES70	DE	_T	NON_SCHEDULED	2020-M03	47533	P	
PASAJEROS	ES70	DE	_T	NON_SCHEDULED	2020-M04	240	P	
PASAJEROS	ES70	DE	_T	NON_SCHEDULED	2020-M05	679	P	
PASAJEROS	ES70	DE	_T	NON_SCHEDULED	2020-M06	240	P	
PASAJEROS	ES70	DE	_T	NON_SCHEDULED	2020-M07	13713	P	
PASAJEROS	ES70	DE	_T	NON_SCHEDULED	2020-M08	21553	P	
PASAJEROS	ES70	DE	_T	NON_SCHEDULED	2020-M09	3174	P	
PASAJEROS	ES70	DE	_T	NON_SCHEDULED	2020-M10	2	P	
PASAJEROS	ES70	DE	_T	NON_SCHEDULED	2020-M11	13098	P	
PASAJEROS	ES70	DE	_T	NON_SCHEDULED	2020-M12	8747	P	
PASAJEROS	ES70	DE	_T	SCHEDULED	2020-M01	449849	P	
PASAJEROS	ES70	DE	_T	SCHEDULED	2020-M02	458651	P	
PASAJEROS	ES70	DE	_T	SCHEDULED	2020-M03	267776	P	
PASAJEROS	ES70	DE	_T	SCHEDULED	2020-M04	2834	P	
PASAJEROS	ES70	DE	_T	SCHEDULED	2020-M05	4250	P	
PASAJEROS	ES70	DE	_T	SCHEDULED	2020-M06	3650	P	
PASAJEROS	ES70	DE	_T	SCHEDULED	2020-M07	116265	P	
PASAJEROS	ES70	DE	_T	SCHEDULED	2020-M08	160701	P	
PASAJEROS	ES70	DE	_T	SCHEDULED	2020-M09	44016	P	
PASAJEROS	ES70	DE	_T	SCHEDULED	2020-M10	34515	P	
PASAJEROS	ES70	DE	_T	SCHEDULED	2020-M11	102239	P	
PASAJEROS	ES70	DE	_T	SCHEDULED	2020-M12	115525	P	
PASAJEROS	ES70	DE_EDDB	_T	COMMERCIAL	2020-M01	21685	P	
PASAJEROS	ES70	DE_EDDB	_T	COMMERCIAL	2020-M02	23822	P	
PASAJEROS	ES70	DE_EDDB	_T	COMMERCIAL	2020-M03	12520	P	
PASAJEROS	ES70	DE_EDDB	_T	COMMERCIAL	2020-M07	11574	P	
PASAJEROS	ES70	DE_EDDB	_T	COMMERCIAL	2020-M08	13224	P	
PASAJEROS	ES70	DE_EDDB	_T	COMMERCIAL	2020-M09	6210	P	
PASAJEROS	ES70	DE_EDDB	_T	COMMERCIAL	2020-M10	5433	P	
PASAJEROS	ES70	DE_EDDB	_T	COMMERCIAL	2020-M11	12504	P	
PASAJEROS	ES70	DE_EDDB	_T	COMMERCIAL	2020-M12	17964	P	
PASAJEROS	ES70	DE_EDDB	_T	NON_SCHEDULED	2020-M02	1	P	
PASAJEROS	ES70	DE_EDDB	_T	NON_SCHEDULED	2020-M03	203	P	
PASAJEROS	ES70	DE_EDDB	_T	NON_SCHEDULED	2020-M11	1940	P	
PASAJEROS	ES70	DE_EDDB	_T	NON_SCHEDULED	2020-M12	3211	P	
PASAJEROS	ES70	DE_EDDB	_T	SCHEDULED	2020-M01	21685	P	
PASAJEROS	ES70	DE_EDDB	_T	SCHEDULED	2020-M02	23821	P	
PASAJEROS	ES70	DE_EDDB	_T	SCHEDULED	2020-M03	12317	P	
PASAJEROS	ES70	DE_EDDB	_T	SCHEDULED	2020-M07	11574	P	
PASAJEROS	ES70	DE_EDDB	_T	SCHEDULED	2020-M08	13224	P	
PASAJEROS	ES70	DE_EDDB	_T	SCHEDULED	2020-M09	6210	P	
PASAJEROS	ES70	DE_EDDB	_T	SCHEDULED	2020-M10	5433	P	
PASAJEROS	ES70	DE_EDDB	_T	SCHEDULED	2020-M11	10564	P	
PASAJEROS	ES70	DE_EDDB	_T	SCHEDULED	2020-M12	14753	P	
PASAJEROS	ES70	DE_EDDC	_T	COMMERCIAL	2020-M01	4210	P	
PASAJEROS	ES70	DE_EDDC	_T	COMMERCIAL	2020-M02	3987	P	
PASAJEROS	ES70	DE_EDDC	_T	COMMERCIAL	2020-M03	2343	P	
PASAJEROS	ES70	DE_EDDC	_T	COMMERCIAL	2020-M11	1246	P	
PASAJEROS	ES70	DE_EDDC	_T	COMMERCIAL	2020-M12	256	P	
PASAJEROS	ES70	DE_EDDC	_T	NON_SCHEDULED	2020-M01	4210	P	
PASAJEROS	ES70	DE_EDDC	_T	NON_SCHEDULED	2020-M02	3987	P	
PASAJEROS	ES70	DE_EDDC	_T	NON_SCHEDULED	2020-M03	2343	P	
PASAJEROS	ES70	DE_EDDC	_T	NON_SCHEDULED	2020-M11	1246	P	
PASAJEROS	ES70	DE_EDDC	_T	NON_SCHEDULED	2020-M12	256	P	
PASAJEROS	ES70	DE_EDDE	_T	COMMERCIAL	2020-M02	1	P	
PASAJEROS	ES70	DE_EDDE	_T	COMMERCIAL	2020-M03	1	P	
PASAJEROS	ES70	DE_EDDE	_T	COMMERCIAL	2020-M04	2	P	
PASAJEROS	ES70	DE_EDDE	_T	NON_SCHEDULED	2020-M02	1	P	
PASAJEROS	ES70	DE_EDDE	_T	NON_SCHEDULED	2020-M03	1	P	
PASAJEROS	ES70	DE_EDDE	_T	NON_SCHEDULED	2020-M04	2	P	
PASAJEROS	ES70	DE_EDDF	_T	COMMERCIAL	2020-M01	65245	P	
PASAJEROS	ES70	DE_EDDF	_T	COMMERCIAL	2020-M02	66067	P	
PASAJEROS	ES70	DE_EDDF	_T	COMMERCIAL	2020-M03	42921	P	
PASAJEROS	ES70	DE_EDDF	_T	COMMERCIAL	2020-M04	2304	P	
PASAJEROS	ES70	DE_EDDF	_T	COMMERCIAL	2020-M05	4891	P	
PASAJEROS	ES70	DE_EDDF	_T	COMMERCIAL	2020-M06	3016	P	
PASAJEROS	ES70	DE_EDDF	_T	COMMERCIAL	2020-M07	26034	P	
PASAJEROS	ES70	DE_EDDF	_T	COMMERCIAL	2020-M08	36202	P	
PASAJEROS	ES70	DE_EDDF	_T	COMMERCIAL	2020-M09	11363	P	
PASAJEROS	ES70	DE_EDDF	_T	COMMERCIAL	2020-M10	13058	P	
PASAJEROS	ES70	DE_EDDF	_T	COMMERCIAL	2020-M11	24341	P	
PASAJEROS	ES70	DE_EDDF	_T	COMMERCIAL	2020-M12	26135	P	
PASAJEROS	ES70	DE_EDDF	_T	COMMERCIAL_O	2020-M03	3	P	
PASAJEROS	ES70	DE_EDDF	_T	COMMERCIAL_O	2020-M05	11	P	
PASAJEROS	ES70	DE_EDDF	_T	NON_SCHEDULED	2020-M01	3349	P	
PASAJEROS	ES70	DE_EDDF	_T	NON_SCHEDULED	2020-M02	5140	P	
PASAJEROS	ES70	DE_EDDF	_T	NON_SCHEDULED	2020-M03	5220	P	
PASAJEROS	ES70	DE_EDDF	_T	NON_SCHEDULED	2020-M05	669	P	
PASAJEROS	ES70	DE_EDDF	_T	NON_SCHEDULED	2020-M09	3	P	
PASAJEROS	ES70	DE_EDDF	_T	NON_SCHEDULED	2020-M11	993	P	
PASAJEROS	ES70	DE_EDDF	_T	NON_SCHEDULED	2020-M12	267	P	
PASAJEROS	ES70	DE_EDDF	_T	SCHEDULED	2020-M01	61896	P	
PASAJEROS	ES70	DE_EDDF	_T	SCHEDULED	2020-M02	60927	P	
PASAJEROS	ES70	DE_EDDF	_T	SCHEDULED	2020-M03	37698	P	
PASAJEROS	ES70	DE_EDDF	_T	SCHEDULED	2020-M04	2304	P	
PASAJEROS	ES70	DE_EDDF	_T	SCHEDULED	2020-M05	4211	P	
PASAJEROS	ES70	DE_EDDF	_T	SCHEDULED	2020-M06	3016	P	
PASAJEROS	ES70	DE_EDDF	_T	SCHEDULED	2020-M07	26034	P	
PASAJEROS	ES70	DE_EDDF	_T	SCHEDULED	2020-M08	36202	P	
PASAJEROS	ES70	DE_EDDF	_T	SCHEDULED	2020-M09	11360	P	
PASAJEROS	ES70	DE_EDDF	_T	SCHEDULED	2020-M10	13058	P	
PASAJEROS	ES70	DE_EDDF	_T	SCHEDULED	2020-M11	23348	P	
PASAJEROS	ES70	DE_EDDF	_T	SCHEDULED	2020-M12	25868	P	
PASAJEROS	ES70	DE_EDDG	_T	COMMERCIAL	2020-M01	7989	P	
PASAJEROS	ES70	DE_EDDG	_T	COMMERCIAL	2020-M02	7422	P	
PASAJEROS	ES70	DE_EDDG	_T	COMMERCIAL	2020-M03	4241	P	
PASAJEROS	ES70	DE_EDDG	_T	COMMERCIAL	2020-M07	790	P	
PASAJEROS	ES70	DE_EDDG	_T	COMMERCIAL	2020-M08	2996	P	
PASAJEROS	ES70	DE_EDDG	_T	COMMERCIAL	2020-M09	343	P	
PASAJEROS	ES70	DE_EDDG	_T	NON_SCHEDULED	2020-M01	7989	P	
PASAJEROS	ES70	DE_EDDG	_T	NON_SCHEDULED	2020-M02	7422	P	
PASAJEROS	ES70	DE_EDDG	_T	NON_SCHEDULED	2020-M03	4241	P	
PASAJEROS	ES70	DE_EDDG	_T	NON_SCHEDULED	2020-M07	790	P	
PASAJEROS	ES70	DE_EDDG	_T	NON_SCHEDULED	2020-M08	2996	P	
PASAJEROS	ES70	DE_EDDG	_T	NON_SCHEDULED	2020-M09	343	P	
PASAJEROS	ES70	DE_EDDH	_T	COMMERCIAL	2020-M01	61373	P	
PASAJEROS	ES70	DE_EDDH	_T	COMMERCIAL	2020-M02	61218	P	
PASAJEROS	ES70	DE_EDDH	_T	COMMERCIAL	2020-M03	37846	P	
PASAJEROS	ES70	DE_EDDH	_T	COMMERCIAL	2020-M04	140	P	
PASAJEROS	ES70	DE_EDDH	_T	COMMERCIAL	2020-M05	2	P	
PASAJEROS	ES70	DE_EDDH	_T	COMMERCIAL	2020-M06	201	P	
PASAJEROS	ES70	DE_EDDH	_T	COMMERCIAL	2020-M07	13609	P	
PASAJEROS	ES70	DE_EDDH	_T	COMMERCIAL	2020-M08	10782	P	
PASAJEROS	ES70	DE_EDDH	_T	COMMERCIAL	2020-M09	2295	P	
PASAJEROS	ES70	DE_EDDH	_T	COMMERCIAL	2020-M10	1938	P	
PASAJEROS	ES70	DE_EDDH	_T	COMMERCIAL	2020-M11	11082	P	
PASAJEROS	ES70	DE_EDDH	_T	COMMERCIAL	2020-M12	10974	P	
PASAJEROS	ES70	DE_EDDH	_T	NON_SCHEDULED	2020-M01	5356	P	
PASAJEROS	ES70	DE_EDDH	_T	NON_SCHEDULED	2020-M02	4687	P	
PASAJEROS	ES70	DE_EDDH	_T	NON_SCHEDULED	2020-M03	3088	P	
PASAJEROS	ES70	DE_EDDH	_T	NON_SCHEDULED	2020-M04	2	P	
PASAJEROS	ES70	DE_EDDH	_T	NON_SCHEDULED	2020-M05	2	P	
PASAJEROS	ES70	DE_EDDH	_T	NON_SCHEDULED	2020-M07	2	P	
PASAJEROS	ES70	DE_EDDH	_T	NON_SCHEDULED	2020-M11	139	P	
PASAJEROS	ES70	DE_EDDH	_T	NON_SCHEDULED	2020-M12	303	P	
PASAJEROS	ES70	DE_EDDH	_T	SCHEDULED	2020-M01	56017	P	
PASAJEROS	ES70	DE_EDDH	_T	SCHEDULED	2020-M02	56531	P	
PASAJEROS	ES70	DE_EDDH	_T	SCHEDULED	2020-M03	34758	P	
PASAJEROS	ES70	DE_EDDH	_T	SCHEDULED	2020-M04	138	P	
PASAJEROS	ES70	DE_EDDH	_T	SCHEDULED	2020-M06	201	P	
PASAJEROS	ES70	DE_EDDH	_T	SCHEDULED	2020-M07	13607	P	
PASAJEROS	ES70	DE_EDDH	_T	SCHEDULED	2020-M08	10782	P	
PASAJEROS	ES70	DE_EDDH	_T	SCHEDULED	2020-M09	2295	P	
PASAJEROS	ES70	DE_EDDH	_T	SCHEDULED	2020-M10	1938	P	
PASAJEROS	ES70	DE_EDDH	_T	SCHEDULED	2020-M11	10943	P	
PASAJEROS	ES70	DE_EDDH	_T	SCHEDULED	2020-M12	10671	P	
PASAJEROS	ES70	DE_EDDK	_T	COMMERCIAL	2020-M01	35232	P	
PASAJEROS	ES70	DE_EDDK	_T	COMMERCIAL	2020-M02	34652	P	
PASAJEROS	ES70	DE_EDDK	_T	COMMERCIAL	2020-M03	22027	P	
PASAJEROS	ES70	DE_EDDK	_T	COMMERCIAL	2020-M04	146	P	
PASAJEROS	ES70	DE_EDDK	_T	COMMERCIAL	2020-M05	2	P	
PASAJEROS	ES70	DE_EDDK	_T	COMMERCIAL	2020-M06	2	P	
PASAJEROS	ES70	DE_EDDK	_T	COMMERCIAL	2020-M07	9726	P	
PASAJEROS	ES70	DE_EDDK	_T	COMMERCIAL	2020-M08	11171	P	
PASAJEROS	ES70	DE_EDDK	_T	COMMERCIAL	2020-M09	2696	P	
PASAJEROS	ES70	DE_EDDK	_T	COMMERCIAL	2020-M10	1772	P	
PASAJEROS	ES70	DE_EDDK	_T	COMMERCIAL	2020-M11	7982	P	
PASAJEROS	ES70	DE_EDDK	_T	COMMERCIAL	2020-M12	8427	P	
PASAJEROS	ES70	DE_EDDK	_T	NON_SCHEDULED	2020-M01	12690	P	
PASAJEROS	ES70	DE_EDDK	_T	NON_SCHEDULED	2020-M02	11746	P	
PASAJEROS	ES70	DE_EDDK	_T	NON_SCHEDULED	2020-M03	7271	P	
PASAJEROS	ES70	DE_EDDK	_T	NON_SCHEDULED	2020-M04	40	P	
PASAJEROS	ES70	DE_EDDK	_T	NON_SCHEDULED	2020-M05	2	P	
PASAJEROS	ES70	DE_EDDK	_T	NON_SCHEDULED	2020-M06	2	P	
PASAJEROS	ES70	DE_EDDK	_T	NON_SCHEDULED	2020-M07	3999	P	
PASAJEROS	ES70	DE_EDDK	_T	NON_SCHEDULED	2020-M08	4006	P	
PASAJEROS	ES70	DE_EDDK	_T	NON_SCHEDULED	2020-M09	793	P	
PASAJEROS	ES70	DE_EDDK	_T	NON_SCHEDULED	2020-M11	40	P	
PASAJEROS	ES70	DE_EDDK	_T	NON_SCHEDULED	2020-M12	7	P	
PASAJEROS	ES70	DE_EDDK	_T	SCHEDULED	2020-M01	22542	P	
PASAJEROS	ES70	DE_EDDK	_T	SCHEDULED	2020-M02	22906	P	
PASAJEROS	ES70	DE_EDDK	_T	SCHEDULED	2020-M03	14756	P	
PASAJEROS	ES70	DE_EDDK	_T	SCHEDULED	2020-M04	106	P	
PASAJEROS	ES70	DE_EDDK	_T	SCHEDULED	2020-M07	5727	P	
PASAJEROS	ES70	DE_EDDK	_T	SCHEDULED	2020-M08	7165	P	
PASAJEROS	ES70	DE_EDDK	_T	SCHEDULED	2020-M09	1903	P	
PASAJEROS	ES70	DE_EDDK	_T	SCHEDULED	2020-M10	1772	P	
PASAJEROS	ES70	DE_EDDK	_T	SCHEDULED	2020-M11	7942	P	
PASAJEROS	ES70	DE_EDDK	_T	SCHEDULED	2020-M12	8420	P	
PASAJEROS	ES70	DE_EDDL	_T	COMMERCIAL	2020-M01	106891	P	
PASAJEROS	ES70	DE_EDDL	_T	COMMERCIAL	2020-M02	113406	P	
